epoch,acc,accuracy_with_threshold,loss,val_acc,val_accuracy_with_threshold,val_loss
47,0.9892915980230642,0.9888797364085667,0.029763359333492265,0.9740740740740741,0.9777777764532302,0.06473221581567216
48,0.9884678747940692,0.9876441515650741,0.030364908548511416,0.8888888893304048,0.9000000004415158,0.4316163893099184
49,0.9915568368046052,0.990939044382859,0.025268561533343035,0.8925925912680449,0.9037037023791561,0.46172739962736764
50,0.9892915979248688,0.9876441514668787,0.030736368911829855,0.7814814805984497,0.777777776894746,1.1659088095029195
51,0.9903212519611126,0.9911449751901077,0.02431830176146008,0.9111111111111111,0.9037037023791561,0.3997330429377379
52,0.9917627677100495,0.9921746293245469,0.022610747550133127,0.9666666666666667,0.9666666666666667,0.16523752072136158
53,0.9917627677100495,0.9915568369028006,0.025395436738051464,0.9629629616384153,0.9703703703703703,0.07683407006164392
54,0.9882619439868204,0.988673805601318,0.03421810272427379,0.948148148589664,0.9518518518518518,0.14339253306388855
55,0.9932042833607908,0.992998352553542,0.01766622749232251,0.8222222213391904,0.8296296287465978,0.9025474120069433
56,0.9936161449752883,0.992998352553542,0.01764735764849877,0.9333333320087857,0.9333333320087857,0.26659230057288097
57,0.9958813838550247,0.9954695222405272,0.014448525278762638,0.7703703708118863,0.7629629634044789,1.3868121334800014
58,0.9925864909390445,0.9927924217462932,0.017944139485532647,0.9407407407407408,0.9444444444444444,0.1677954080756064
59,0.9944398682042833,0.9934102141680395,0.01895058774107458,0.9740740740740741,0.9740740740740741,0.13386605445433547
60,0.9950576606260296,0.9954695222405272,0.013529266511483088,0.9222222208976746,0.9222222208976746,0.37061612988235776
61,0.9932042833607908,0.9927924217462932,0.019549591505613216,0.9592592592592593,0.9629629629629629,0.10974739863778706
62,0.990939044382859,0.9911449751901077,0.025739875742882664,0.9222222208976746,0.9185185171939708,0.28907540868277903
63,0.9938220757825371,0.9938220757825371,0.019951823828304346,0.9777777777777777,0.9740740740740741,0.10812334136140567
64,0.9890856672158155,0.9892915980230642,0.03158797438084337,0.9333333333333333,0.937037037037037,0.2173457644879818
65,0.992998352553542,0.9927924217462932,0.017438256313259192,0.7814814805984497,0.777777776894746,1.558847768218429
66,0.9921746293245469,0.9923805601317958,0.024994806312308066,0.8925925912680449,0.8777777764532301,0.7234868749424264
67,0.9927924217462932,0.9925864909390445,0.02514046331825484,0.9111111097865634,0.9185185171939708,0.36331122429282575
